ABCD | abcd
cDBC | bAad
cDBC | bAda
cDBC | baAd
cDBC | badA
cDBC | bdAa
cDBC | bdaA
cDBC | dAab
cDBC | dAba
cDBC | daAb
cDBC | dabA
cDBC | dbAa
cDBC | dbaA
cDBa | ACbd
cDBa | ACdb
cDBa | AbCd
cDBa | AbdC
cDBa | AdCb
cDBa | AdbC
cDBa | CAbd
cDBa | CAdb
cDBa | CbAd
cDBa | CbdA
cDBa | CdAb
cDBa | CdbA
cDBa | bACd
cDBa | bAdC
cDBa | bCAd
cDBa | bCdA
cDBa | bdAC
cDBa | bdCA
cDBa | dACb
cDBa | dAbC
cDBa | dCAb
cDBa | dCbA
cDBa | dbAC
cDBa | dbCA
cDBb | ACad
cDBb | ACda
cDBb | AaCd
cDBb | AadC
cDBb | AdCa
cDBb | AdaC
cDBb | CAad
cDBb | CAda
cDBb | CaAd
cDBb | CadA
cDBb | CdAa
cDBb | CdaA
cDBb | aACd
cDBb | aAdC
cDBb | aCAd
cDBb | aCdA
cDBb | adAC
cDBb | adCA
cDBb | dACa
cDBb | dAaC
cDBb | dCAa
cDBb | dCaA
cDBb | daAC
cDBb | daCA
cDBd | ACab
cDBd | ACba
cDBd | AaCb
cDBd | AabC
cDBd | AbCa
cDBd | AbaC
cDBd | CAab
cDBd | CAba
cDBd | CaAb
cDBd | CabA
cDBd | CbAa
cDBd | CbaA
cDBd | aACb
cDBd | aAbC
cDBd | aCAb
cDBd | aCbA
cDBd | abAC
cDBd | abCA
cDBd | bACa
cDBd | bAaC
cDBd | bCAa
cDBd | bCaA
cDBd | baAC
cDBd | baCA
cDCA | Babd
cDCA | Badb
cDCA | Bbad
cDCA | Bbda
cDCA | Bdab
cDCA | Bdba
cDCA | aBbd
cDCA | aBdb
cDCA | abBd
cDCA | abdB
cDCA | adBb
cDCA | adbB
cDCA | bBad
cDCA | bBda
cDCA | baBd
cDCA | badB
cDCA | bdBa
cDCA | bdaB
cDCA | dBab
cDCA | dBba
cDCA | daBb
cDCA | dabB
cDCA | dbBa
cDCA | dbaB
cDCB | Aabd
cDCB | Aadb
cDCB | Abad
cDCB | Abda
cDCB | Adab
cDCB | Adba
cDCB | aAbd
cDCB | aAdb
cDCB | abAd
cDCB | abdA
cDCB | adAb
cDCB | adbA
cDCB | bAad
cDCB | bAda
cDCB | baAd
cDCB | badA
cDCB | bdAa
cDCB | bdaA
cDCB | dAab
cDCB | dAba
cDCB | daAb
cDCB | dabA
cDCB | dbAa
cDCB | dbaA
cDCa | ABbd
cDCa | ABdb
cDCa | AbBd
cDCa | AbdB
cDCa | AdBb
cDCa | AdbB
cDCa | BAbd
cDCa | BAdb
cDCa | BbAd
cDCa | BbdA
cDCa | BdAb
cDCa | BdbA
cDCa | bABd
cDCa | bAdB
cDCa | bBAd
cDCa | bBdA
cDCa | bdAB
cDCa | bdBA
cDCa | dABb
cDCa | dAbB
cDCa | dBAb
cDCa | dBbA
cDCa | dbAB
cDCa | dbBA
cDCb | ABad
cDCb | ABda
cDCb | AaBd
cDCb | AadB
cDCb | AdBa
cDCb | AdaB
cDCb | BAad
cDCb | BAda
cDCb | BaAd
cDCb | BadA
cDCb | BdAa
cDCb | BdaA
cDCb | aABd
cDCb | aAdB
cDCb | aBAd
cDCb | aBdA
cDCb | adAB
cDCb | adBA
cDCb | dABa
cDCb | dAaB
cDCb | dBAa
cDCb | dBaA
cDCb | daAB
cDCb | daBA
cDCd | ABab
cDCd | ABba
cDCd | AaBb
cDCd | AabB
cDCd | AbBa
cDCd | AbaB
cDCd | BAab
cDCd | BAba
cDCd | BaAb
cDCd | BabA
cDCd | BbAa
cDCd | BbaA
cDCd | aABb
cDCd | aAbB
cDCd | aBAb
cDCd | aBbA
cDCd | abAB
cDCd | abBA
cDCd | bABa
cDCd | bAaB
cDCd | bBAa
cDCd | bBaA
cDCd | baAB
cDCd | baBA
cDaA | BCbd
cDaA | BCdb
cDaA | BbCd
cDaA | BbdC
cDaA | BdCb
cDaA | BdbC
cDaA | CBbd
cDaA | CBdb
cDaA | CbBd
cDaA | CbdB
cDaA | CdBb
cDaA | CdbB
cDaA | bBCd
cDaA | bBdC
cDaA | bCBd
cDaA | bCdB
cDaA | bdBC
cDaA | bdCB
cDaA | dBCb
cDaA | dBbC
cDaA | dCBb
cDaA | dCbB
cDaA | dbBC
cDaA | dbCB
cDaB | ACbd
cDaB | ACdb
cDaB | AbCd
cDaB | AbdC
cDaB | AdCb
cDaB | AdbC
cDaB | CAbd
cDaB | CAdb
cDaB | CbAd
cDaB | CbdA
cDaB | CdAb
cDaB | CdbA
cDaB | bACd
cDaB | bAdC
cDaB | bCAd
cDaB | bCdA
cDaB | bdAC
cDaB | bdCA
cDaB | dACb
cDaB | dAbC
cDaB | dCAb
cDaB | dCbA
cDaB | dbAC
cDaB | dbCA
cDaC | ABbd
cDaC | ABdb
cDaC | AbBd
cDaC | AbdB
cDaC | AdBb
cDaC | AdbB
cDaC | BAbd
cDaC | BAdb
cDaC | BbAd
cDaC | BbdA
cDaC | BdAb
cDaC | BdbA
cDaC | bABd
cDaC | bAdB
cDaC | bBAd
cDaC | bBdA
cDaC | bdAB
cDaC | bdBA
cDaC | dABb
cDaC | dAbB
cDaC | dBAb
cDaC | dBbA
cDaC | dbAB
cDaC | dbBA
cDab | ABCd
cDab | ABdC
cDab | ACBd
cDab | ACdB
cDab | AdBC
cDab | AdCB
cDab | BACd
cDab | BAdC
cDab | BCAd
cDab | BCdA
cDab | BdAC
cDab | BdCA
cDab | CABd
cDab | CAdB
cDab | CBAd
cDab | CBdA
cDab | CdAB
cDab | CdBA
cDab | dABC
cDab | dACB
cDab | dBAC
cDab | dBCA
cDab | dCAB
cDab | dCBA
cDad | ABCb
cDad | ABbC
cDad | ACBb
cDad | ACbB
cDad | AbBC
cDad | AbCB
cDad | BACb
cDad | BAbC
cDad | BCAb
cDad | BCbA
cDad | BbAC
cDad | BbCA
cDad | CABb
cDad | CAbB
cDad | CBAb
cDad | CBbA
cDad | CbAB
cDad | CbBA
cDad | bABC
cDad | bACB
cDad | bBAC
cDad | bBCA
cDad | bCAB
cDad | bCBA
cDbA | BCad
cDbA | BCda
cDbA | BaCd
cDbA | BadC
cDbA | BdCa
cDbA | BdaC
cDbA | CBad
cDbA | CBda
cDbA | CaBd
cDbA | CadB
cDbA | CdBa
cDbA | CdaB
cDbA | aBCd
cDbA | aBdC
cDbA | aCBd
cDbA | aCdB
cDbA | adBC
cDbA | adCB
cDbA | dBCa
cDbA | dBaC
cDbA | dCBa
cDbA | dCaB
cDbA | daBC
cDbA | daCB
cDbB | ACad
cDbB | ACda
cDbB | AaCd
cDbB | AadC
cDbB | AdCa
cDbB | AdaC
cDbB | CAad
cDbB | CAda
cDbB | CaAd
cDbB | CadA
cDbB | CdAa
cDbB | CdaA
cDbB | aACd
cDbB | aAdC
cDbB | aCAd
cDbB | aCdA
cDbB | adAC
cDbB | adCA
cDbB | dACa
cDbB | dAaC
cDbB | dCAa
cDbB | dCaA
cDbB | daAC
cDbB | daCA
cDbC | ABad
cDbC | ABda
cDbC | AaBd
cDbC | AadB
cDbC | AdBa
cDbC | AdaB
cDbC | BAad
cDbC | BAda
cDbC | BaAd
cDbC | BadA
cDbC | BdAa
cDbC | BdaA
cDbC | aABd
cDbC | aAdB
cDbC | aBAd
cDbC | aBdA
cDbC | adAB
cDbC | adBA
cDbC | dABa
cDbC | dAaB
cDbC | dBAa
cDbC | dBaA
cDbC | daAB
cDbC | daBA
cDba | ABCd
cDba | ABdC
cDba | ACBd
cDba | ACdB
cDba | AdBC
cDba | AdCB
cDba | BACd
cDba | BAdC
cDba | BCAd
cDba | BCdA
cDba | BdAC
cDba | BdCA
cDba | CABd
cDba | CAdB
cDba | CBAd
cDba | CBdA
cDba | CdAB
cDba | CdBA
cDba | dABC
cDba | dACB
cDba | dBAC
cDba | dBCA
cDba | dCAB
cDba | dCBA
cDbd | ABCa
cDbd | ABaC
cDbd | ACBa
cDbd | ACaB
cDbd | AaBC
cDbd | AaCB
cDbd | BACa
cDbd | BAaC
cDbd | BCAa
cDbd | BCaA
cDbd | BaAC
cDbd | BaCA
cDbd | CABa
cDbd | CAaB
cDbd | CBAa
cDbd | CBaA
cDbd | CaAB
cDbd | CaBA
cDbd | aABC
cDbd | aACB
cDbd | aBAC
cDbd | aBCA
cDbd | aCAB
cDbd | aCBA
cDdA | BCab
cDdA | BCba
cDdA | BaCb
cDdA | BabC
cDdA | BbCa
cDdA | BbaC
cDdA | CBab
cDdA | CBba
cDdA | CaBb
cDdA | CabB
cDdA | CbBa
cDdA | CbaB
cDdA | aBCb
cDdA | aBbC
cDdA | aCBb
cDdA | aCbB
cDdA | abBC
cDdA | abCB
cDdA | bBCa
cDdA | bBaC
cDdA | bCBa
cDdA | bCaB
cDdA | baBC
cDdA | baCB
cDdB | ACab
cDdB | ACba
cDdB | AaCb
cDdB | AabC
cDdB | AbCa
cDdB | AbaC
cDdB | CAab
cDdB | CAba
cDdB | CaAb
cDdB | CabA
cDdB | CbAa
cDdB | CbaA
cDdB | aACb
cDdB | aAbC
cDdB | aCAb
cDdB | aCbA
cDdB | abAC
cDdB | abCA
cDdB | bACa
cDdB | bAaC
cDdB | bCAa
cDdB | bCaA
cDdB | baAC
cDdB | baCA
cDdC | ABab
cDdC | ABba
cDdC | AaBb
cDdC | AabB
cDdC | AbBa
cDdC | AbaB
cDdC | BAab
cDdC | BAba
cDdC | BaAb
cDdC | BabA
cDdC | BbAa
cDdC | BbaA
cDdC | aABb
cDdC | aAbB
cDdC | aBAb
cDdC | aBbA
cDdC | abAB
cDdC | abBA
cDdC | bABa
cDdC | bAaB
cDdC | bBAa
cDdC | bBaA
cDdC | baAB
cDdC | baBA
cDda | ABCb
cDda | ABbC
cDda | ACBb
cDda | ACbB
cDda | AbBC
cDda | AbCB
cDda | BACb
cDda | BAbC
cDda | BCAb
cDda | BCbA
cDda | BbAC
cDda | BbCA
cDda | CABb
cDda | CAbB
cDda | CBAb
cDda | CBbA
cDda | CbAB
cDda | CbBA
cDda | bABC
cDda | bACB
cDda | bBAC
cDda | bBCA
cDda | bCAB
cDda | bCBA
cDdb | ABCa
cDdb | ABaC
cDdb | ACBa
cDdb | ACaB
cDdb | AaBC
cDdb | AaCB
cDdb | BACa
cDdb | BAaC
cDdb | BCAa
cDdb | BCaA
cDdb | BaAC
cDdb | BaCA
cDdb | CABa
cDdb | CAaB
cDdb | CBAa
cDdb | CBaA
cDdb | CaAB
cDdb | CaBA
cDdb | aABC
cDdb | aACB
cDdb | aBAC
cDdb | aBCA
cDdb | aCAB
cDdb | aCBA
caAB | CDbd
caAB | CDdb
caAB | CbDd
caAB | CbdD
caAB | CdDb
caAB | CdbD
caAB | DCbd
caAB | DCdb
caAB | DbCd
caAB | DbdC
caAB | DdCb
caAB | DdbC
caAB | bCDd
caAB | bCdD
caAB | bDCd
caAB | bDdC
caAB | bdCD
caAB | bdDC
caAB | dCDb
caAB | dCbD
caAB | dDCb
caAB | dDbC
caAB | dbCD
caAB | dbDC
caAC | BDbd
caAC | BDdb
caAC | BbDd
caAC | BbdD
caAC | BdDb
caAC | BdbD
caAC | DBbd
caAC | DBdb
caAC | DbBd
caAC | DbdB
caAC | DdBb
caAC | DdbB
caAC | bBDd
caAC | bBdD
caAC | bDBd
caAC | bDdB
caAC | bdBD
caAC | bdDB
caAC | dBDb
caAC | dBbD
caAC | dDBb
caAC | dDbB
caAC | dbBD
caAC | dbDB
caAD | BCbd
caAD | BCdb
caAD | BbCd
caAD | BbdC
caAD | BdCb
caAD | BdbC
caAD | CBbd
caAD | CBdb
caAD | CbBd
caAD | CbdB
caAD | CdBb
caAD | CdbB
caAD | bBCd
caAD | bBdC
caAD | bCBd
caAD | bCdB
caAD | bdBC
caAD | bdCB
caAD | dBCb
caAD | dBbC
caAD | dCBb
caAD | dCbB
caAD | dbBC
caAD | dbCB
caAb | BCDd
caAb | BCdD
caAb | BDCd
caAb | BDdC
caAb | BdCD
caAb | BdDC
caAb | CBDd
caAb | CBdD
caAb | CDBd
caAb | CDdB
caAb | CdBD
caAb | CdDB
caAb | DBCd
caAb | DBdC
caAb | DCBd
caAb | DCdB
caAb | DdBC
caAb | DdCB
caAb | dBCD
caAb | dBDC
caAb | dCBD
caAb | dCDB
caAb | dDBC
caAb | dDCB
caAd | BCDb
caAd | BCbD
caAd | BDCb
caAd | BDbC
caAd | BbCD
caAd | BbDC
caAd | CBDb
caAd | CBbD
caAd | CDBb
caAd | CDbB
caAd | CbBD
caAd | CbDB
caAd | DBCb
caAd | DBbC
caAd | DCBb
caAd | DCbB
caAd | DbBC
caAd | DbCB
caAd | bBCD
caAd | bBDC
caAd | bCBD
caAd | bCDB
caAd | bDBC
caAd | bDCB
caBA | CDbd
caBA | CDdb
caBA | CbDd
caBA | CbdD
caBA | CdDb
caBA | CdbD
caBA | DCbd
caBA | DCdb
caBA | DbCd
caBA | DbdC
caBA | DdCb
caBA | DdbC
caBA | bCDd
caBA | bCdD
caBA | bDCd
caBA | bDdC
caBA | bdCD
caBA | bdDC
caBA | dCDb
caBA | dCbD
caBA | dDCb
caBA | dDbC
caBA | dbCD
caBA | dbDC
caBC | ADbd
caBC | ADdb
caBC | AbDd
caBC | AbdD
caBC | AdDb
caBC | AdbD
caBC | DAbd
caBC | DAdb
caBC | DbAd
caBC | DbdA
caBC | DdAb
caBC | DdbA
caBC | bADd
caBC | bAdD
caBC | bDAd
caBC | bDdA
caBC | bdAD
caBC | bdDA
caBC | dADb
caBC | dAbD
caBC | dDAb
caBC | dDbA
caBC | dbAD
caBC | dbDA
caBD | ACbd
caBD | ACdb
caBD | AbCd
caBD | AbdC
caBD | AdCb
caBD | AdbC
caBD | CAbd
caBD | CAdb
caBD | CbAd
caBD | CbdA
caBD | CdAb
caBD | CdbA
caBD | bACd
caBD | bAdC
caBD | bCAd
caBD | bCdA
caBD | bdAC
caBD | bdCA
caBD | dACb
caBD | dAbC
caBD | dCAb
caBD | dCbA
caBD | dbAC
caBD | dbCA
caBb | ACDd
caBb | ACdD
caBb | ADCd
caBb | ADdC
caBb | AdCD
caBb | AdDC
caBb | CADd
caBb | CAdD
caBb | CDAd
caBb | CDdA
caBb | CdAD
caBb | CdDA
caBb | DACd
caBb | DAdC
caBb | DCAd
caBb | DCdA
caBb | DdAC
caBb | DdCA
caBb | dACD
caBb | dADC
caBb | dCAD
caBb | dCDA
caBb | dDAC
caBb | dDCA
caBd | ACDb
caBd | ACbD
caBd | ADCb
caBd | ADbC
caBd | AbCD
caBd | AbDC
caBd | CADb
caBd | CAbD
caBd | CDAb
caBd | CDbA
caBd | CbAD
caBd | CbDA
caBd | DACb
caBd | DAbC
caBd | DCAb
caBd | DCbA
caBd | DbAC
caBd | DbCA
caBd | bACD
caBd | bADC
caBd | bCAD
caBd | bCDA
caBd | bDAC
caBd | bDCA
caCA | BDbd
caCA | BDdb
caCA | BbDd
caCA | BbdD
caCA | BdDb
caCA | BdbD
caCA | DBbd
caCA | DBdb
caCA | DbBd
caCA | DbdB
caCA | DdBb
caCA | DdbB
caCA | bBDd
caCA | bBdD
caCA | bDBd
caCA | bDdB
caCA | bdBD
caCA | bdDB
caCA | dBDb
caCA | dBbD
caCA | dDBb
caCA | dDbB
caCA | dbBD
caCA | dbDB
caCB | ADbd
caCB | ADdb
caCB | AbDd
caCB | AbdD
caCB | AdDb
caCB | AdbD
caCB | DAbd
caCB | DAdb
caCB | DbAd
caCB | DbdA
caCB | DdAb
caCB | DdbA
caCB | bADd
caCB | bAdD
caCB | bDAd
caCB | bDdA
caCB | bdAD
caCB | bdDA
caCB | dADb
caCB | dAbD
caCB | dDAb
caCB | dDbA
caCB | dbAD
caCB | dbDA
caCD | ABbd
caCD | ABdb
caCD | AbBd
caCD | AbdB
caCD | AdBb
caCD | AdbB
caCD | BAbd
caCD | BAdb
caCD | BbAd
caCD | BbdA
caCD | BdAb
caCD | BdbA
caCD | bABd
caCD | bAdB
caCD | bBAd
caCD | bBdA
caCD | bdAB
caCD | bdBA
caCD | dABb
caCD | dAbB
caCD | dBAb
caCD | dBbA
caCD | dbAB
caCD | dbBA
caCb | ABDd
caCb | ABdD
caCb | ADBd
caCb | ADdB
caCb | AdBD
caCb | AdDB
caCb | BADd
caCb | BAdD
caCb | BDAd
caCb | BDdA
caCb | BdAD
caCb | BdDA
caCb | DABd
caCb | DAdB
caCb | DBAd
caCb | DBdA
caCb | DdAB
caCb | DdBA
caCb | dABD
caCb | dADB
caCb | dBAD
caCb | dBDA
caCb | dDAB
caCb | dDBA
caCd | ABDb
caCd | ABbD
caCd | ADBb
caCd | ADbB
caCd | AbBD
caCd | AbDB
caCd | BADb
caCd | BAbD
caCd | BDAb
caCd | BDbA
caCd | BbAD
caCd | BbDA
caCd | DABb
caCd | DAbB
caCd | DBAb
caCd | DBbA
caCd | DbAB
caCd | DbBA
caCd | bABD
caCd | bADB
caCd | bBAD
caCd | bBDA
caCd | bDAB
caCd | bDBA
caDA | BCbd
caDA | BCdb
caDA | BbCd
caDA | BbdC
caDA | BdCb
caDA | BdbC
caDA | CBbd
caDA | CBdb
caDA | CbBd
caDA | CbdB
caDA | CdBb
caDA | CdbB
caDA | bBCd
caDA | bBdC
caDA | bCBd
caDA | bCdB
caDA | bdBC
caDA | bdCB
caDA | dBCb
caDA | dBbC
caDA | dCBb
caDA | dCbB
caDA | dbBC
caDA | dbCB
caDB | ACbd
caDB | ACdb
caDB | AbCd
caDB | AbdC
caDB | AdCb
caDB | AdbC
caDB | CAbd
caDB | CAdb
caDB | CbAd
caDB | CbdA
caDB | CdAb
caDB | CdbA
caDB | bACd
caDB | bAdC
caDB | bCAd
caDB | bCdA
caDB | bdAC
caDB | bdCA
caDB | dACb
caDB | dAbC
caDB | dCAb
caDB | dCbA
caDB | dbAC
caDB | dbCA
caDC | ABbd
caDC | ABdb
caDC | AbBd
caDC | AbdB
caDC | AdBb
caDC | AdbB
caDC | BAbd
caDC | BAdb
caDC | BbAd
caDC | BbdA
caDC | BdAb
caDC | BdbA
caDC | bABd
caDC | bAdB
caDC | bBAd
caDC | bBdA
caDC | bdAB
caDC | bdBA
caDC | dABb
caDC | dAbB
caDC | dBAb
caDC | dBbA
caDC | dbAB
caDC | dbBA
caDb | ABCd
caDb | ABdC
caDb | ACBd
caDb | ACdB
caDb | AdBC
caDb | AdCB
caDb | BACd
caDb | BAdC
caDb | BCAd
caDb | BCdA
caDb | BdAC
caDb | BdCA
caDb | CABd
caDb | CAdB
caDb | CBAd
caDb | CBdA
caDb | CdAB
caDb | CdBA
caDb | dABC
caDb | dACB
caDb | dBAC
caDb | dBCA
caDb | dCAB
caDb | dCBA
caDd | ABCb
caDd | ABbC
caDd | ACBb
caDd | ACbB
caDd | AbBC
caDd | AbCB
caDd | BACb
caDd | BAbC
caDd | BCAb
caDd | BCbA
caDd | BbAC
caDd | BbCA
caDd | CABb
caDd | CAbB
caDd | CBAb
caDd | CBbA
caDd | CbAB
caDd | CbBA
caDd | bABC
caDd | bACB
caDd | bBAC
caDd | bBCA
caDd | bCAB
caDd | bCBA
cabA | BCDd
cabA | BCdD
cabA | BDCd
cabA | BDdC
cabA | BdCD
cabA | BdDC
cabA | CBDd
cabA | CBdD
cabA | CDBd
cabA | CDdB
cabA | CdBD
cabA | CdDB
cabA | DBCd
cabA | DBdC
cabA | DCBd
cabA | DCdB
cabA | DdBC
cabA | DdCB
cabA | dBCD
cabA | dBDC
cabA | dCBD
cabA | dCDB
cabA | dDBC
cabA | dDCB
cabB | ACDd
cabB | ACdD
cabB | ADCd
cabB | ADdC
cabB | AdCD
cabB | AdDC
cabB | CADd
cabB | CAdD
cabB | CDAd
cabB | CDdA
cabB | CdAD
cabB | CdDA
cabB | DACd
cabB | DAdC
cabB | DCAd
cabB | DCdA
cabB | DdAC
cabB | DdCA
cabB | dACD
cabB | dADC
cabB | dCAD
cabB | dCDA
cabB | dDAC
cabB | dDCA
cabC | ABDd
cabC | ABdD
cabC | ADBd
cabC | ADdB
cabC | AdBD
cabC | AdDB
cabC | BADd
cabC | BAdD
cabC | BDAd
cabC | BDdA
cabC | BdAD
cabC | BdDA
cabC | DABd
cabC | DAdB
cabC | DBAd
cabC | DBdA
cabC | DdAB
cabC | DdBA
cabC | dABD
cabC | dADB
cabC | dBAD
cabC | dBDA
cabC | dDAB
cabC | dDBA
cabD | ABCd
cabD | ABdC
cabD | ACBd
cabD | ACdB
cabD | AdBC
cabD | AdCB
cabD | BACd
cabD | BAdC
cabD | BCAd
cabD | BCdA
cabD | BdAC
cabD | BdCA
cabD | CABd
cabD | CAdB
cabD | CBAd
cabD | CBdA
cabD | CdAB
cabD | CdBA
cabD | dABC
cabD | dACB
cabD | dBAC
cabD | dBCA
cabD | dCAB
cabD | dCBA
cabd | ABCD
cabd | ABDC
cabd | ACBD
cabd | ACDB
cabd | ADBC
cabd | ADCB
cabd | BACD
cabd | BADC
cabd | BCAD
cabd | BCDA
cabd | BDAC
cabd | BDCA
cabd | CABD
cabd | CADB
cabd | CBAD
cabd | CBDA
cabd | CDAB
cabd | CDBA
cabd | DABC
cabd | DACB
cabd | DBAC
cabd | DBCA
cabd | DCAB
cabd | DCBA
cadA | BCDb
cadA | BCbD
cadA | BDCb
cadA | BDbC
cadA | BbCD
cadA | BbDC
cadA | CBDb
cadA | CBbD
cadA | CDBb
cadA | CDbB
cadA | CbBD
cadA | CbDB
cadA | DBCb
cadA | DBbC
cadA | DCBb
cadA | DCbB
cadA | DbBC
cadA | DbCB
cadA | bBCD
cadA | bBDC
cadA | bCBD
cadA | bCDB
cadA | bDBC
cadA | bDCB
cadB | ACDb
cadB | ACbD
cadB | ADCb
cadB | ADbC
cadB | AbCD
cadB | AbDC
cadB | CADb
cadB | CAbD
cadB | CDAb
cadB | CDbA
cadB | CbAD
cadB | CbDA
cadB | DACb
cadB | DAbC
cadB | DCAb
cadB | DCbA
cadB | DbAC
cadB | DbCA
cadB | bACD
cadB | bADC
cadB | bCAD
cadB | bCDA
cadB | bDAC
cadB | bDCA
cadC | ABDb
cadC | ABbD
cadC | ADBb
cadC | ADbB
cadC | AbBD
cadC | AbDB
cadC | BADb
cadC | BAbD
cadC | BDAb
cadC | BDbA
cadC | BbAD
cadC | BbDA
cadC | DABb
cadC | DAbB
cadC | DBAb
cadC | DBbA
cadC | DbAB
cadC | DbBA
cadC | bABD
cadC | bADB
cadC | bBAD
cadC | bBDA
cadC | bDAB
cadC | bDBA
cadD | ABCb
cadD | ABbC
cadD | ACBb
cadD | ACbB
cadD | AbBC
cadD | AbCB
cadD | BACb
cadD | BAbC
cadD | BCAb
cadD | BCbA
cadD | BbAC
cadD | BbCA
cadD | CABb
cadD | CAbB
cadD | CBAb
cadD | CBbA
cadD | CbAB
cadD | CbBA
cadD | bABC
cadD | bACB
cadD | bBAC
cadD | bBCA
cadD | bCAB
cadD | bCBA
cadb | ABCD
cadb | ABDC
cadb | ACBD
cadb | ACDB
cadb | ADBC
cadb | ADCB
cadb | BACD
cadb | BADC
cadb | BCAD
cadb | BCDA
cadb | BDAC
cadb | BDCA
cadb | CABD
cadb | CADB
cadb | CBAD
cadb | CBDA
cadb | CDAB
cadb | CDBA
cadb | DABC
cadb | DACB
cadb | DBAC
cadb | DBCA
cadb | DCAB
cadb | DCBA
cbAB | CDad
cbAB | CDda
cbAB | CaDd
cbAB | CadD
cbAB | CdDa
cbAB | CdaD
cbAB | DCad
cbAB | DCda
cbAB | DaCd
cbAB | DadC
cbAB | DdCa
cbAB | DdaC
cbAB | aCDd
cbAB | aCdD
cbAB | aDCd
cbAB | aDdC
cbAB | adCD
cbAB | adDC
cbAB | dCDa
cbAB | dCaD
cbAB | dDCa
cbAB | dDaC
cbAB | daCD
cbAB | daDC
cbAC | BDad
cbAC | BDda
cbAC | BaDd
cbAC | BadD
cbAC | BdDa
cbAC | BdaD
cbAC | DBad
cbAC | DBda
cbAC | DaBd
cbAC | DadB
cbAC | DdBa
cbAC | DdaB
cbAC | aBDd
cbAC | aBdD
cbAC | aDBd
cbAC | aDdB
cbAC | adBD
cbAC | adDB
cbAC | dBDa
cbAC | dBaD
cbAC | dDBa
cbAC | dDaB
cbAC | daBD
cbAC | daDB
cbAD | BCad
cbAD | BCda
cbAD | BaCd
cbAD | BadC
cbAD | BdCa
cbAD | BdaC
cbAD | CBad
cbAD | CBda
cbAD | CaBd
cbAD | CadB
cbAD | CdBa
cbAD | CdaB
cbAD | aBCd
cbAD | aBdC
cbAD | aCBd
cbAD | aCdB
cbAD | adBC
cbAD | adCB
cbAD | dBCa
cbAD | dBaC
cbAD | dCBa
cbAD | dCaB
cbAD | daBC
cbAD | daCB
cbAa | BCDd
cbAa | BCdD
cbAa | BDCd
cbAa | BDdC
cbAa | BdCD
cbAa | BdDC
cbAa | CBDd
cbAa | CBdD
cbAa | CDBd
cbAa | CDdB
cbAa | CdBD
cbAa | CdDB
cbAa | DBCd
cbAa | DBdC
cbAa | DCBd
cbAa | DCdB
cbAa | DdBC
cbAa | DdCB
cbAa | dBCD
cbAa | dBDC
cbAa | dCBD
cbAa | dCDB
cbAa | dDBC
cbAa | dDCB
cbAd | BCDa
cbAd | BCaD
cbAd | BDCa
cbAd | BDaC
cbAd | BaCD
cbAd | BaDC
cbAd | CBDa
cbAd | CBaD
cbAd | CDBa
cbAd | CDaB
cbAd | CaBD
cbAd | CaDB
cbAd | DBCa
cbAd | DBaC
cbAd | DCBa
cbAd | DCaB
cbAd | DaBC
cbAd | DaCB
cbAd | aBCD
cbAd | aBDC
cbAd | aCBD
cbAd | aCDB
cbAd | aDBC
cbAd | aDCB
cbBA | CDad
cbBA | CDda
cbBA | CaDd
cbBA | CadD
cbBA | CdDa
cbBA | CdaD
cbBA | DCad
cbBA | DCda
cbBA | DaCd
cbBA | DadC
cbBA | DdCa
cbBA | DdaC
cbBA | aCDd
cbBA | aCdD
cbBA | aDCd
cbBA | aDdC
cbBA | adCD
cbBA | adDC
cbBA | dCDa
cbBA | dCaD
cbBA | dDCa
cbBA | dDaC
cbBA | daCD
cbBA | daDC
cbBC | ADad
cbBC | ADda
cbBC | AaDd
cbBC | AadD
cbBC | AdDa
cbBC | AdaD
cbBC | DAad
cbBC | DAda
cbBC | DaAd
cbBC | DadA
cbBC | DdAa
cbBC | DdaA
cbBC | aADd
cbBC | aAdD
cbBC | aDAd
cbBC | aDdA
cbBC | adAD
cbBC | adDA
cbBC | dADa
cbBC | dAaD
cbBC | dDAa
cbBC | dDaA
cbBC | daAD
cbBC | daDA
cbBD | ACad
cbBD | ACda
cbBD | AaCd
cbBD | AadC
cbBD | AdCa
cbBD | AdaC
cbBD | CAad
cbBD | CAda
cbBD | CaAd
cbBD | CadA
cbBD | CdAa
cbBD | CdaA
cbBD | aACd
cbBD | aAdC
cbBD | aCAd
cbBD | aCdA
cbBD | adAC
cbBD | adCA
cbBD | dACa
cbBD | dAaC
cbBD | dCAa
cbBD | dCaA
cbBD | daAC
cbBD | daCA
cbBa | ACDd
cbBa | ACdD
cbBa | ADCd
cbBa | ADdC
cbBa | AdCD
cbBa | AdDC
cbBa | CADd
cbBa | CAdD
cbBa | CDAd
cbBa | CDdA
cbBa | CdAD
cbBa | CdDA
cbBa | DACd
cbBa | DAdC
cbBa | DCAd
cbBa | DCdA
cbBa | DdAC
cbBa | DdCA
cbBa | dACD
cbBa | dADC
cbBa | dCAD
cbBa | dCDA
cbBa | dDAC
cbBa | dDCA
cbBd | ACDa
cbBd | ACaD
cbBd | ADCa
cbBd | ADaC
cbBd | AaCD
cbBd | AaDC
cbBd | CADa
cbBd | CAaD
cbBd | CDAa
cbBd | CDaA
cbBd | CaAD
cbBd | CaDA
cbBd | DACa
